ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others,Bachelor,Master,PhD,predicted_salary
3705,EPAM,Senior Data Analyst ( PBI / Tableau ),5,VN,3000,"At least 5 years of relevant development experience with BI tools such as PowerBI, Tableau",https://www.epam.com/careers/job-listings/job.90302,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2396.4907224464323
3202,Prudential,Senior Data Engineer,5,HCM,3000,"03 years of experience with Flink/Spark, Databricks; 03 years of experience with Azure",https://prudential.wd3.myworkdayjobs.com/vi-VN/prudential/job/Thnh-ph-H-Ch-Minh/Senior-Data-Engineer_23050564,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
4181,Techcraft / Sovereign,Senior DBA,5,HCM,3000,"At least 5 years of experience in data engineering, data warehousing or data analysis",https://glints.com/vn/opportunities/jobs/source/spwd/senior-dba/136b0591-c63b-4f92-af65-5b3ab249a82a,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2718.5228482709435
4568,Undisclosed,Senior Data Engineer,4,Remote,3000,SENIOR DE REMOTE FULLTIME RECRUITING (OFFER UPTO $3000) US PROJECT; Over 4 Exp as DE.,https://www.facebook.com/groups/datanalyticsvn/posts/3218286538464640/,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2954.1912406315732
4463,Undisclosed,Data Scientist,3,HN,3000,**At least 3 years of experience working as a Data Scientist or AI engineer position,https://docs.google.com/document/d/1pPIX-BrtHOKnNqoV08L8ExIyyocWLclX,2,2,1,0,0,0,0,1,1,0,0,0,0,0,2508.4993754142934
3289,VNG Corporation,Senior Data Analyst,2,HCM,3000,At least 2-4 years of experience in developing business-driven reporting platforms,https://www.linkedin.com/jobs/view/3623897064,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1756.046084462347
5444,Gene Solutions,Senior International Business Development Executive,5,HCM,3000,"5+ years of experience; Proficiency in data analysis, forecasting, and budgeting.",https://www.linkedin.com/jobs/view/3681888637,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2718.5228482709435
4400,Mentalyc,Deep Learning NLP Engineer,3,Remote,3000,"Minimum 3 years of industry experience as an ML / DL Engineer, preferably in NLP.",https://www.mentalyc.com/careers/deep-learning-nlp-engineer,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2871.154257813356
5744,ABeam Consulting,Data Management & Analytics Consultant,5,HCM,3000,Minimum 5 years of relevant experience at global professional consulting firms.,https://www.linkedin.com/jobs/view/3687421873,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2718.5228482709435
4565,FTECH,Senior AI Engineer,5,HCM,3000,"Machine learning, deep learning; 5+ years of experience in software engineering",https://www.linkedin.com/jobs/view/3654215791,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
1631,ELCA,Senior DBA Engineer,3,HCM,3000,3+ years of hands­-on database experience in a similarly challenging position.,https://drive.google.com/file/d/1ka2AOl_5snoorIFi_8HsK71OOEkfNCEc/view,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
2279,Manpower's Client,Senior Data Analyst,2,HCM,3000,Min 2-3 years of solid experience in business intelligence/ business analytics,https://manpower.com.vn/vi/vi-tri-tuyen-dung/senior-data-analyst,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1756.046084462347
6963,MBBank,Senior Data Architect,5,HN,3000,Over 5 years of experience working in/or with banks or/and credit institutions,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-data-architect-khoi-du-lieu.35BDEB5D.html,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2718.5228482709435
6562,FPT,Data Engineer,6,HN,3000,Over 6 years of expertise in building and developing scalable data pipelines.,https://www.vietnamworks.com/data-engineer-salary-up-to-3000-1692671-jv,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2906.814646640205
2111,Orient Software,Senior Data Engineer,5,HCM,3000,5+ years of experience in data engineering and cloud data processing services,https://www.linkedin.com/jobs/view/senior-data-engineer-at-orient-software-development-corp-3596239301,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
5635,Eklipse .gg,Artificial Intelligence Engineer,3,HCM,3000,3+ years of experience in developing AI solutions in a professional setting.,https://www.linkedin.com/jobs/view/3686748087,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
5664,NodeFlair's Client,Data Engineer,3,HCM,3000,"[HCM] DATA ENGINEER - LƯƠNG UPTO 3000 USD; Must have Azure, Good in English",https://www.facebook.com/groups/datanalyticsvn/posts/3236452956647998/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
1158,Tyme,Data Scientist,4,HCM,3000,At least 4+ years of experience in analytical and data driven environments.,https://jobs.workable.com/view/pDxy51CPPHegehf6F2oxEF/data-scientist-in-ho-chi-minh-city-at-tyme,2,2,1,0,0,0,0,1,0,0,0,0,0,0,2693.097609
3989,Techcombank,Senior Data Engineer | Software Engineer,7,HCM,3000,Opening Software Development Background; 7+ years of relevant experience,https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer-opening-software-development-background.35BD00AA.html,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3080.1510006665494
5966,VPBank,Senior Risk Analyst,3,HN,3000,At least 3 years’ experience in risk management/risk analysis at banking,https://careerbuilder.vn/vi/tim-viec-lam/senior-risk-analyst-ha-noi-ta107.35BDA1F5.html,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1976.8370997035074
1145,KMS Healthcare ( KMS Technology ),Senior Data Engineer | Data Analytics,5,"HCM, Da Nang, Remote",3000,5+ years of working experience in Data Analysis and Reporting services,https://jobs.smartrecruiters.com/KMSTechnology1/743999896182273-senior-data-engineer-kms-healthcare,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2795.1779888992723
5788,Persolkelly's Client,Data Engineer,5,HN,3000,"[HN, HYBRID - DATA ENGINEER - EU COMPANY] Salary: up to 2500 USD net",https://www.facebook.com/groups/datanalyticsvn/posts/3239384166354877/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
6867,Techcombank,Senior Data Engineer,5,HN,3000,Have 5+ years of experience as a Data Engineer or Software Engineer,https://www.linkedin.com/jobs/view/3725534232,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
6604,Techcombank,Senior Data Engineer,6,HN,3000,Have 6+ years of experience as a Data Engineer or Software Engineer,https://www.linkedin.com/jobs/view/3714300869/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2906.814646640205
4163,Bosch Global,Data Engineer ( Azure ),5,HN,3000,Have at least 5 years of experience in the relevant technologies.,https://www.linkedin.com/jobs/view/3643244380,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
4482,Bosch Global,Data Engineer ( Azure ),5,"HCM, HN",3000,Have at least 5 year of experience in the relevant technologies.,https://www.vietnamworks.com/data-engineer-azure-1-1-1668065-jv,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
5261,Deloitte SEA,Senior Data Analytics,2,HN,3000,At least 2 years of experience in data analytics or data science,https://www.vietnamworks.com/senior-data-analyst-assurance-advisory-services-1675260-jv,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1756.046084462347
2849,Global Fashion Group ( GFG ),Senior Data Analytics / BI Engineer,5,HCM,3000,5+ years of commercial experience as a BI specialist or similar.,https://itviec.com/it-jobs/senior-data-analytics-bi-engineer-global-fashion-group-1859,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2396.4907224464323
2745,VNG Corporation,Senior Data Analyst,3,HCM,3000,"At least 3+ years experience in data analytics, and data science",https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BCE75D.html,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1976.8370997035074
4154,EPAM,"Senior Machine Learning Engineer ( Python , PySpark , Azure )",4,"VN, Remote",3000,More than 4 years of experience in machine learning engineering,https://www.epam.com/careers/job-listings/job.90469,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2637.7512930014127
3951,Bosch Global,Oracle PL / SQL Developer,4,HN,3000,"Strong knowledge of SQL, PL/SQL; At least 4-5 years experience",https://www.vietnamworks.com/oracle-pl-sql-developer-5-1-1-1-1-1662616-jv,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2525.5742724633446
6794,Techcombank,Senior / Expert Data Engineer,5,HCM,3000,5+ years of experience as a Data Engineer or Software Engineer,https://www.linkedin.com/jobs/view/senior-data-engineer-at-techcombank-tcb-3539642784,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
1934,Techcombank,Senior Data Engineer,6,HN,3000,6+ years of experience as a Data Engineer or Software Engineer,https://topdev.vn/detail-jobs/senior-data-engineer-techcombank-2030222,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2906.814646640205
3691,Creative Force,AI Engineer,3,HN,3000,3+ years of experience in AI and machine learning engineering,https://www.linkedin.com/jobs/view/3616806315/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
3231,VNG Corporation,Business Intelligence Expert,5,HCM,3000,At least 5 years experiences experience in business analytics,https://www.linkedin.com/jobs/view/3570090044,2,2,1,0,0,0,0,0,0,1,0,0,0,0,2762.263302298693
4013,Bosch Global,Oracle PL / SQL Developer,4,HCM,3000,"Strong knowledge of SQL, PL/SQL; At least 4 years experience",https://jobs.smartrecruiters.com/BoschGroup/743999914622715-bd-oracle-pl-sql-developer,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2525.5742724633446
7036,VNG Corporation,Senior Data Scientist II,5,HCM,3000,5+ years relevant work experience with large amounts of data,https://www.linkedin.com/jobs/view/3729014608,2,2,1,0,0,0,0,1,0,0,0,0,0,0,2870.9643603358227
3806,Persolkelly's Client,Big Data Engineer,5,HCM,3000,At least 5 years of experience in the relevant technologies,https://www.persolkelly.com.vn/technology-jobs/software-engineer/3530470,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
3961,Kyber,Data Engineer,3,HN,3000,3+ years of professional software development experience.,https://www.linkedin.com/jobs/view/hn-hcmc-data-engineer-blockchain-crypto-defi-at-kyber-network-3638284604/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
4268,OceanSMART,Data Engineer,3,HCM,3000,3+ years' experience as a Data Engineer or similar role.,https://www.linkedin.com/jobs/view/data-engineer-at-restaff-house-of-norway-3645217290,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
6881,TLM Partners,Senior Game AI Engineer,5,Remote,3000,5+ years of experience developing AI behaviors in UE4/5.,https://tlm.bamboohr.com/careers/412,2,2,0,0,1,1,0,0,0,0,0,0,0,0,3029.918754203325
5482,Navigos Search's Client,GCP Cloud Data Engineer,3,HCM,3000,Data engineers with between 3 and 8 years of experience,https://www.vietnamworks.com/hcm-hybrid-up-to-3000-gcp-cloud-data-engineer-1678185-jv,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
1728,VNG Corporation,"Senior AI Integration Engineer, Zalo",3,HCM,3000,At least 3 year of experience in the related position;,https://zalo.careers/job//senior-ai-integration-engineer-zalo-n-nAppLhfwzGjFv3Hh,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
7112,Knorex,Data Engineer,3,HCM,3000,At least 3 years of experience for similar positions,https://itviec.com/it-jobs/data-engineer-hybrid-knorex-5114,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
4529,Knorex,Data Engineer,3,HCM,3000,At least 2 years of experience for similar positions,https://www.linkedin.com/jobs/view/data-engineer-hybrid-at-knorex-3659743665,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
3322,EPAM,"Senior Data Engineer ( Java, Spark, AWS )",5,VN,3000,At least 5 years of working experience in Big Data,https://www.epam.com/careers/job-listings/job.90134,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
6885,Undisclosed,Data Scientist,3,HN,3000,At least 3 years of experience as a Data Scientist,https://www.facebook.com/groups/datanalyticsvn/posts/3265403587086268/,2,2,1,0,0,0,0,1,0,0,0,0,0,0,2507.9213880915704
4162,EPAM,Senior Data Scientist,4,"VN, Remote",3000,More than 4 years of experience in Data Science,https://www.epam.com/careers/job-listings/job.90470,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3551.6211469405744
3576,TalentJDI's Client,Data Specialist | Data Engineer,3,"HCM, Remote",3000,3+ years’ experience; Salary range: 3000$ gross,https://www.facebook.com/groups/datanalyticsvn/posts/3201451340148160,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2473.0151278570856
7088,Viettel,Data Analyst,3,HN,3000,Number of years of experience: 3 years or more,https://www.vietnamworks.com/chuyen-vien-phan-tich-du-lieu-30-1701772-jv,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1976.8370997035074
3872,Indicia,Master Data Management,5,Remote,3000,5 years of experience in data related role,https://careers.indicia.konicaminolta.com/jobs/2935806-master-data-management,2,2,1,0,1,0,0,0,0,0,1,0,0,0,3219.2950820456417
7308,FPT,Data Engineer,3,HCM,3000,3+ years of data engineering experience,https://www.linkedin.com/jobs/view/3741317150,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
3223,Global Fashion Group ( GFG ),Senior Data Scientist,5,HCM,3000,5+ years experience in a similar role,https://itviec.com/it-jobs/senior-data-scientist-global-fashion-group-5901,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2396.4907224464323
6399,Onpoint,Data Engineer,5,HCM,3000,5-7 years of relevant work experience,https://www.vietnamworks.com/data-engineer-119-1690839-jv,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
5515,CXC Global's Client,"AI Engineer ( C ++, Computer Vision )",4,HCM,3000,4+ years of development experience,https://www.linkedin.com/jobs/view/ai-engineer-c%2B%2B-computer-vision-at-cxc-3687545877,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2538.2135308481174
6781,Rackspace Technology,Data Architect,3,Remote,3000,Over 3 years commercial experience,https://jobs.lever.co/rackspace/87e21414-e8de-41b2-a5dd-f22856c63138,2,2,0,0,1,0,0,0,0,0,1,0,0,0,3015.184949718925
7020,Renesas Electronics,Sales Operation Data Engineer,5,HCM,3000,5+ years relevant work experience,https://www.linkedin.com/jobs/view/3728438216/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
5353,Techcombank,Data Engineer,5,HN,3000,5+ years of relevant experience,https://www.techcombankjobs.com/job/TP_-Ha-Noi-Data-Engineer-%2840000064%29/17409844/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
4418,Pinetree Securities,Data Engineer,5,HN,3000,5+ years of experience,https://www.vietnamworks.com/data-engineer-upto-3000-1-1-1-1-1667708-jv,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2726.168823367394
362,HR1's Client,Data Engineer/ Data Quality Analyst,5,HCM,3000,5 years of experience,https://www.hr1vietnam.com/data-engineer-data-quality-analyst-10281,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2555.7240529296814
6644,Helius,Data Engineer,6,Remote,3000,"Remote What we need from you in 6 years: - Data Engineering (ETL, SQL, Python, Spark, pandas, etc.) - Data Warehouse (Snowflake is preferred) - OLTP DB (PostgreSQL, MySQL, Oracle) - AWS - Glue, MWAA Airflow, etc) - DevOps - CICD, DB change management - AWS Infra (VPC networking, IAM Security)",https://www.facebook.com/groups/datanalyticsvn/posts/3259964377630189/,2,2,0,0,1,1,0,0,0,0,0,0,0,0,3098.3367985286095
3092,VPBank,Head of Performance Management ( Operation Division ),3,HN,3000,"At least 3 years in Banking industry, in which at least 1 year working in Operations of a bank.",https://www.vietnamworks.com/head-of-performance-management-operation-division-1-1654845-jv,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2268.5143126591183
3941,Playground,AI Developer ( Team Leader ),5,HCM,3000,"Experience of 5 years or more in the field of AI; Have practical knowledge in one of the following fields: machine learning, deep learning, data science and optimization (Familiarity with the latest Deep Learning techniques is preferred)",https://glints.com/vn/opportunities/jobs/ai-developer-team-leader/2767b7d6-c201-4782-90d6-24ee3aab8c20,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2844.4221912247094
2626,INNOVATURE BPO,BI Lead,3,Remote,3000,"Fully remote or shifts like 7PM – 4AM or 9PM – 6AM can be considered; Proven experience (3+ years) in business intelligence, data analysis, or a related role, with a track record of successful team leadership.",https://innovatureinc.com/bi-lead/,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2588.537158959688
6587,Viettel,Senior Data Analyst ( Viettel Telecom ),2,HN,3000,"Requires a minimum of 2-3 years working in the field of tourism development, participating in use cases applying tourism development in making action decisions; Manage groups/teams of 3-4 people",https://www.linkedin.com/jobs/view/3713483790,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
4589,JTI ( Japan Tobacco International ),Strategic Insight & Business Intelligence Supervisor,3,HCM,3000,3-5 years in experience; Ability to understand and provide insights from large quantity of data; Strong analytical skills and with strong command of Excel.,https://jobs.jti.com/job/Ho-Chi-Minh-Strategic-Insight-&-Business-Intelligence-Supervisor-65-700000/956176901,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2268.5143126591183
4632,Friendify AI,AI Developer ( Team Leader ),5,HCM,3000,Experience of 5 years or more in the field of AI; Opportunity to train abroad with employees who have been with the company for a long time,https://www.topcv.vn/viec-lam/ai-developer-team-leader/1039900.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2844.4221912247094
4157,Qode's Client,Data Analyst Leader,4,HCM,3000,4+ years’ experience in Data Analytics or Business Intelligence; At least 1 years’ experience in a similar role,https://www.linkedin.com/jobs/view/data-analyst-leader-at-qode-gg-3645647154/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2323.1478404785803
6204,EY,Senior Consultant - Data Analytics,1,HN,3000,Data engineering trainings and certifications is a value add; Computer skill: Fluency in data analytics tools,https://www.vietnamworks.com/senior-consultant-data-analytics-in-hanoi-office-1-1687856-jv,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1680.8280249168758
6099,PrimeData,Data Engineer Lead,5,HCM,3000,5+ years of accumulated experience in software engineering. 2+ years in data engineering specifically.,https://www.topcv.vn/viec-lam/data-engineer-lead/1105453.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2876.868380756381
6420,Persolkelly's Client,AWS Data Lead Engineer,8,HCM,3000,8+ years of experience in data engineering or related fields.,https://www.persolkelly.com.vn/technology-jobs/data-lead-engineer/3553844,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3670.929329391306
4256,VPBank,Data Partner,4,HN,3000,Min 4 years of solid experience in data and AI related fields,https://www.vietnamworks.com/data-partner-chuyen-gia-doi-tac-du-lieu-ha-noi-1664148-jv,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2560.1229865651467
4453,Chubb,"Supervisor, Actuary ( Valuation )",3,HCM,3000,More than 3 years experience in Actuarial Valuation,https://www.linkedin.com/jobs/view/3657643356/,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2268.5143126591183
4238,PREP,"Leader, AI Engineer",3,HN,3000,Minimum of 3 years of experience in a similar role,https://www.linkedin.com/jobs/view/ai-engineer-leader-at-prep-vn-3647812027,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2310.9470687674366
6421,Persolkelly's Client,GCP Cloud Data Lead Engineer,3,HCM,3000,From 3-8 years of experience as Data Engineer,https://www.persolkelly.com.vn/technology-jobs/data-lead-engineer/3553840,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2310.9470687674366
720,Ninja Van,Data Analyst Team Leader,3,HCM,3000,Minimum 3 years in a similar position.,https://jobs.lever.co/ninjavan/fc014116-9548-4ac5-b832-837a76305184,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2018.3156656319227
6776,Rackspace Technology,Cloud Data Engineer Lead,5,Remote,3000,5+ years of relevant experience.,https://jobs.lever.co/rackspace/b184aeb6-04f2-4c9f-837f-f6987939260c,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2900.109645610846
4454,Momo,EKYC & Fraud Management Expert ( Upto Associate Manager Level ),2,HCM,3000,"Familiar with SQL; At least 2 years of experience in risk management of Retail Banking, Consumer Finance company related to underwriting process, fraud prevention & detection.",https://www.linkedin.com/jobs/view/3650950844/,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
2916,Kenvue,Associate Ecommerce Manager,3,HCM,3000,Good analytical skills and experience in applying data and make recommended business decisions; Minimum 3-4 years of experience in an FMCG or related industries,https://www.linkedin.com/jobs/view/3618079992,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2268.5143126591183
7096,PixcelCent,Data Analyst Manager / Senior,5,HCM,3000,At least 5 years’ experience working in Data Warehouse & Business Intelligence project,https://www.linkedin.com/jobs/view/3734539047,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2620.6705460787734
3209,LP Bank ( Buu Dien Lien Viet ),"Manager, Data Analytics",5,HN,3000,Minimum 5 years of experience working in the data field,https://careerbuilder.vn/vi/tim-viec-lam/van-phong-chuyen-doi-trung-tam-du-lieu-va-phan-tich-truong-phong-phan-tich-khai-thac-du-lieu.35BD02D0.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2620.6705460787734
2345,Viet Thai International ( VTI Group ),Data Engineer Leader,5,HCM,3000,Experience in the audit firm or over 5 years’ experience in finance and accounting,https://vn.linkedin.com/jobs/view/data-engineer-leader-at-viet-thai-international-vti-group-3602588220,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2876.868380756381
1217,Viet Thai International ( VTI Group ),Data Engineer Team Lead ( Database ),5,HCM,3000,"More than 5 years of hands-on experience, preferably in big data infrastructure",https://topdev.vn/viec-lam/data-engineer-team-lead-database-viet-thai-international-2029833,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2876.868380756381
4383,NTT Data,Development Manager - DWH / BI,10,HCM,3010,[HCM] NTT DATA Vietnam is looking for Development Manager - DWH/BI with OFFER up to 71 million VND,https://www.facebook.com/groups/datanalyticsvn/posts/3214437392182888/,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4343.872156
3929,NTT Data,Development Manager - DWH / BI,10,HCM,3010,More than 5 years working for DWH/BI or Data analytics related projects,https://topdev.vn/viec-lam/hochiminh-development-manager-dwh-bi-ntt-data-vietnam-2030542,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4343.872156
1148,Snaphunt's Client ( Snaphyre ),Data Scientist,5,Remote,3050,You have at least 5 years of experience in Data Science and machine learning,https://snaphunt.com/jobs/BH91YWXS51,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3767.0751154945046
3809,HCLTech Vietnam,NLP Engineer,4,HN,3070,"At least 4 years of experience in Machine Learning or relavant positions (Data scientist, AI engineer, .etc).",https://www.linkedin.com/jobs/view/nlp-engineer-upto-870-tri%E1%BB%87u-n%C4%83m-at-hcltech-3635197112,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2538.2135308481174
4931,HCLTech Vietnam,Data Engineer ( Data Warehouse Modeling ),4,HCM,3070,At least 4 years of experience working as a Data Engineer,https://www.linkedin.com/jobs/view/3664974327/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2538.2135308481174
2228,Gene Solutions,Sale Excellence Manager,3,HCM,3150,"Ability to analyze and interpret data to identify trends and opportunities; Experience with CRM software (i.e., Salesforce)",https://careerbuilder.vn/vi/tim-viec-lam/sale-excellence-manager.35BC049C.html,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2158.5195513629296
3613,HCLTech Vietnam,Big Data Site Reliability Engineer ( SRE ),3,HN,3180,Having at least 3 years of experience at a similar position. Expertise in at least one commercial distribution of Hadoop,https://www.linkedin.com/jobs/view/3631396614/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
3143,Undisclosed,Big Data / Data Engineer,7,HCM,3180,"From 7+ years of experience with Data, 2 years of experience with Big data; Salary: Max 75 million",https://www.facebook.com/groups/datanalyticsvn/posts/3192930814333546,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3080.1510006665494
3595,HCLTech Vietnam,Big Data Administrator,3,HN,3180,Having at least 3 years of experience at a similar position,https://www.linkedin.com/jobs/view/3631397590,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2325.3162274092774
4112,Undisclosed,Data Engineer / Big Data / Data Operations,5,HCM,3180,Exp: From 5 years of experience; Lương: Up to 75M Gross,https://www.facebook.com/groups/datanalyticsvn/posts/3208808116079149/,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2396.4907224464323
5201,HCLTech Vietnam,Big Data Engineer,3,HN,3180,Must have 3+ years of experience at a similar role,https://www.linkedin.com/jobs/view/3672966845,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
2454,Philips,"Senior Analyst, Commercial Policy and Pricing",5,HN,3200,Strong analytic tool skills (Excel/Powerpoint/Power BI mandatory and SAP/BW is preferred); 5-8 years of related work experience with exposure in APAC markets,https://www.careers.philips.com/apac/en/job/491776/Senior-Analyst-Commercial-Policy-and-Pricing,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2396.4907224464323
5968,FPT,Python & Data Engineer ( FPT Software ),3,HN,3200,"Recruiting Senior #Python & #Data_Engineer with 3 years of experience, GOOD English communication, joining Sing/EU/Japanese projects; Offers from 1K2-3K2",https://www.facebook.com/groups/datanalyticsvn/posts/3243106589315968/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
2246,Avantice,Data Analyst,3,Philippines,3200,"Minimum 3-5 years of experience in Data Analytics, Extracting Data, Filtering data, Statistical Data analyzation, Data Visualization.",https://vn.linkedin.com/jobs/view/data-analyst-at-client-avantice-3601778915,2,2,0,1,0,0,1,0,0,0,0,0,0,0,3012.527656084664
6015,Avantice,KYC Data Analyst,3,Philippines,3200,"Minimum 3 years of experience in Data Analytics, Extracting Data, Filtering data, Statistical Data analyzation, Data Visualization.",https://www.vietnamworks.com/kyc-data-analyst-oversea-job-opportunity-1-1-1685112-jv,2,2,0,1,0,0,1,0,0,0,0,0,0,0,3012.527656084664
1699,Capgemini,"Senior Data Engineer ( Data Analyst, Python, SQL )",5,HCM,3200,"5+ years of relevant data engineering experience like Hadoop, Spark, Hive, HDFS, Pig… and ETL with large amounts of data",https://itviec.com/it-jobs/senior-data-engineer-data-analyst-python-sql-capgemini-vietnam-3554,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2555.7240529296814
6459,Undisclosed,Data Engineer | Data Analyst,3,HN,3200,[Cau Giay/Hoa Lac] Recruiting #Data_Engineer & #Data_Analyst from 3 years of experience; #Offer from 1K2-3K2,https://www.facebook.com/groups/datanalyticsvn/posts/3255179288108698/,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2230.2454527296586
2757,GetLinks's Client,Growth Hacker ( AI Domain ),5,Remote,3200,More than 5 years of experience and Interested in AI; Extremely data-driven,https://www.linkedin.com/jobs/view/3609412106/,2,2,0,0,1,0,0,0,0,0,1,0,0,0,3183.936012685541
6152,Undisclosed,Senior Data Engineer | Data Analyst,3,HN,3200,Senior Data Engineer & Data Analyst từ 3 năm KN; Offer from 1K2-3K2,https://www.facebook.com/groups/datanalyticsvn/posts/3246972125596081/,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2342.9487690823744
3826,Global Fashion Group ( GFG ),Senior DBA,5,HCM,3200,5+ years’ experience in a similar role,https://www.linkedin.com/jobs/view/3635199484/,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2718.5228482709435
