,ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Bachelor,Master,PhD
1659,4285,De Heus LLC,Asia Purchasing Data Analyst,2.0,HCM,2200.0,Proficiency in Advanced Excel and Power BI. Practical knowledge in VBA and Python coding language is a plus.,https://careerbuilder.vn/vi/tim-viec-lam/asia-purchasing-data-analyst.35BD40F9.html,1,2,1,0,0,0,0,0
1660,3494,BIDV,Data Architect | Data Engineer,1.0,HN,2200.0,"Working experience related to Datawarehouse system (ETL, DataModel, Datamart, BI tool), Big Data, Data lake.",https://topdev.vn/viec-lam/chuyen-vien-kien-truc-du-lieu-ma-vi-tri-dl01-so-luong-01-ngan-hang-tmcp-dau-tu-va-phat-trien-viet-nam-bidv-ban-quan-tri-du-lieu-2030463,1,2,1,0,0,0,0,0
1661,2853,OCB,Senior Digital Data Analyst,1.0,HCM,2200.0,Experience working in reporting/data analysis; Minimum 1-2 years of related experience in the Database field,https://careerbuilder.vn/vi/tim-viec-lam/digital-banking-cv-cvcc-phan-tich-du-lieu-so-senior-digital-data-analyst.35BCEBA8.html,1,2,1,0,0,0,0,0
1662,5331,FPT,Business Intelligence Specialist ( IS ),,HN,2200.0,Experience and affinity for working with recommendation systems and large data sets; Proficient with Excel,https://www.linkedin.com/jobs/view/3676849459,1,2,1,0,0,0,0,0
1663,3749,Qode's Client,Senior Data Analyst,2.0,HCM,2200.0,At least 2 years experience in Business Intelligence or Data Analytics role with proven business impact.,https://www.linkedin.com/jobs/view/senior-data-analyst-at-qode-gg-3638070959,1,2,1,0,0,0,0,0
1664,7140,FTECH,Artificial Intelligence Engineer,2.0,HN,2200.0,"2+ years of industrial experience in NLP and modern machine learning algorithms, such as deep learning.",https://www.linkedin.com/jobs/view/artificial-intelligence-engineer-at-ftech-co-ltd-3731570109/,1,2,1,0,0,0,0,0
1665,2990,Tapestry,"Analyst, Costing ( Sourcing Analyst )",,HCM,2200.0,Strong data modeling and analytical skills; Working experience in Hardware Manufacturing and I.E data,https://careers.tapestry.com/job/Ho-Chi-Minh-City-Analyst%252C-Costing-(Temp)-65/1027506300,1,2,1,0,0,0,0,0
1666,6875,BIDV,Data Scientist,2.0,HN,2200.0,"Graduated from university, preferably majoring in economics, data science, and information management",https://www.topcv.vn/viec-lam/chuyen-vien-khoa-hoc-du-lieu-data-scientist/1131293.html,1,2,1,0,0,0,0,0
1667,6516,Ekino Vietnam ( Havas | Bollore ),Data Engineer ( Talend ),1.0,HCM,2200.0,"Proven experience as a Talend Developer or similar role, with hands-on experience in Talend Studio.",https://glints.com/vn/opportunities/jobs/data-engineer-talend/b4743273-e898-4b20-bc3c-4cfc93732ea4,1,2,1,0,0,0,0,0
1668,4149,Xantus,Data Scientist,3.0,HN,2200.0,3+ years experience as a data scientist or experience in projects related to data science products.,https://www.topcv.vn/viec-lam/data-scientist/1053825.html,1,2,1,0,0,0,0,0
1669,6393,Vietcombank,Data Scientist,1.0,HN,2200.0,Experience in data analysis/model building (especially machine learning models applied in banking).,https://topdev.vn/viec-lam/chuyen-vien-khoa-hoc-du-lieu-vietcombank-2031057,1,2,1,0,0,0,0,0
1670,6564,VNDirect,Business Intelligence Analyst,2.0,HN,2200.0,"Experience with SQL, BI tools such as Tableau, PowerBI or QlikView, and data warehousing concepts.",https://careerbuilder.vn/vi/tim-viec-lam/business-intelligence-analyst.35BDCB68.html,1,2,1,0,0,0,0,0
1671,2077,Vinfast,Pricing Analyst,,HN,2200.0,3-5 years working experiences in controlling & costing or pricing analyst would be advantageous.,https://www.linkedin.com/jobs/view/pricing-analyst-at-vinfast-3577034115/,1,2,1,0,0,0,0,0
1672,1677,ACB,Data Engineer ( ETL Specialist ),2.0,HCM,2200.0,"At least 02 years of working experience in banking data processing or related fields in MIS,",https://www.acbjobs.com.vn/job/ho-senior-etl-specialist-13852,1,2,1,0,0,0,0,0
1673,5129,Yes4All,Senior Market Intelligence Specialist,2.0,HCM,2200.0,At least 2-4 years of experience; Have strong data analysis skills (Excel); Using Power BI,https://careerbuilder.vn/vi/tim-viec-lam/senior-market-intelligence-specialist.35BD6B1D.html,1,2,1,0,0,0,0,0
1674,6659,FPT,Data Engineer ( FPT Retail ),2.0,HCM,2200.0,"Ready to work with many new languages and technologies such as NodeJS, Java, Python, Scala",https://www.topcv.vn/viec-lam/nhan-vien-data-engineer-quan-7-tp-hcm/1123339.html,1,2,1,0,0,0,0,0
1675,5416,FPT,Senior Business Analyst ( IS ),2.5,HN,2200.0,At least 2.5 years experience; Strong experience in using process & data modelling tools.,https://www.linkedin.com/jobs/view/3679663128,1,2,1,0,0,0,0,0
1676,5853,Fintech HQ,Finance Operations Associate,,Remote,2200.0,"Proven experience in finance operations, billing, financial reporting, and data analysis",https://www.linkedin.com/jobs/view/3688488755/,1,2,0,0,1,0,0,0
1677,6949,Viaconto ( VAMO ),Risk Analyst / Data Scientist ( SQL / Python ),,HCM,2200.0,You have practical experience in working with SQL and Python (or R programming language),https://itviec.com/it-jobs/risk-analyst-data-scientist-sql-python-viaconto-co-ltd-0046,1,2,1,0,0,0,0,0
1678,6935,Copper Mountain Energy ( CME ),Business Intelligence Analyst,2.0,HCM,2200.0,"Minimum of 2 years of experience in strategy, business intelligence, or a related role.",https://www.vietnamworks.com/business-intelligence-analyst-52-1699571-jv,1,2,1,0,0,0,0,0
1679,3713,MiTek,Business Intelligence Developer,2.0,HCM,2200.0,At least 02 years of experience as a Business Developer or equivalent role is required.,https://careerbuilder.vn/vi/tim-viec-lam/business-intelligence-developer.35BCD8F1.html,1,2,1,0,0,0,0,0
1680,5724,FPT,Data Engineer,,HN,2200.0,"FPT Recruiting Data Engineer, level from Junior-> Senior, working in Hanoi, Ho Chi Minh",https://www.facebook.com/groups/datanalyticsvn/posts/3238733579753269/,1,2,1,0,0,0,0,0
1681,3007,SSI,Data Analyst,2.0,HN,2200.0,Have experience in the field of securities data mining management for at least 2 years,https://www.linkedin.com/jobs/view/3615361249,1,2,1,0,0,0,0,0
1682,5235,De Heus LLC,Asia Purchasing Data Analyst,2.0,HCM,2200.0,2-5 years of experience in analyst role; Proficiency in Advanced Excel and Power BI.,https://careerbuilder.vn/vi/tim-viec-lam/asia-purchasing-data-analyst.35BD7334.html,1,2,1,0,0,0,0,0
1683,3492,Nextpay,Data Quality Engineer,2.0,HCM,2200.0,"Knowledge of data warehousing, OLAP, multi-dimensional, star and snowflake schemas",https://www.topcv.vn/viec-lam/data-quality-engineer/1029148.html,1,2,1,0,0,0,0,0
1684,5798,Recroot .io,Strategy Consultant,2.0,HN,2200.0,"Proficiency in financial analysis, modeling, and forecasting; Proficiency in Excel",https://recroot.io/jobs/IT%20Leaders/Strategy%20Consultant/64db10d20391f0c67ba9efc9,1,2,1,0,0,0,0,0
1685,3410,Casper,Data Analyst,,HN,2200.0,"Have knowledge and skills about databases, systems, data analysis, and reporting",https://www.linkedin.com/jobs/view/3627170117,1,2,1,0,0,0,0,0
1686,5720,MB SHINSEI ( MCREDIT ),Data Governance,,HN,2200.0,"University graduate and upwards: Accounting, Finance-Banking, Data Analytics,..",https://www.linkedin.com/jobs/view/3691522778,1,2,1,0,0,0,0,0
1687,5729,Unilever,Data Analyst,,HCM,2200.0,"Master of analysis tool such as Power Query, Microsoft PowerBI, Advanced Excel.",https://www.vietnamworks.com/data-analyst-238-1681227-jv,1,2,1,0,0,0,1,0
1688,4123,Amaris Consulting,Data Steward,2.0,HCM,2200.0,"At least 2 years of experience in the area of MongoDB, Oracle, or SQL Server.",https://www.linkedin.com/jobs/view/3645485540/,1,2,1,0,0,0,0,0
1689,1985,Nexcel Solutions,Database Warehouse Specialist,2.0,HCM,2200.0,At least 2+ years of proven experience in Data Warehouse Specialist position.,https://nexcel.com/data-warehouse-specialist.html,1,2,1,0,0,0,0,0
1690,6470,KienLongBank ( Kien Long Bank ),"Data Analyst ( Oracle, SQL )",2.0,HCM,2200.0,Have at least 02 years of experience in the field of data mining and analysis,https://itviec.com/it-jobs/3-cv-khai-thac-du-lieu-data-analyst-oracle-sql-kien-long-bank-1439,1,2,1,0,0,0,0,0
1691,2944,EcoTruck,Data Engineer,2.0,HCM,2200.0,Have experience as a data engineer or similar position for at least 2 years,https://www.careerlink.vn/tim-viec-lam/data-engineer/2573153,1,2,1,0,0,0,0,0
1692,2782,Pizza Hut ( Hutbot ) - Jardine Restaurant Group ( JRG ),Data Analyst,2.0,HCM,2200.0,At least 2 years proven experience in Data Analyst or relevant positions.,https://www.linkedin.com/jobs/view/3610056032,1,2,1,0,0,0,0,0
1693,1913,ASIM Telecom ( ASIM GROUP ),Data Engineer,2.5,HN,2200.0,Minimum 2.5 years of experience or more in data processing and analysis,https://topdev.vn/detail-jobs/data-engineer-asim-group-2030010,1,2,1,0,0,0,0,0
1694,5516,HR1's Client,Data Analyst,2.0,HN,2200.0,"At least 2 years of experience in Data Analysis, statistical modeling;",https://hr1tech.com/viec-lam/data-analyst-21222.html,1,2,1,0,0,0,0,0
1695,2485,NCCPlus,Data Engineer,2.0,HN,2200.0,Up to 2-3 years of experience as a Data Engineer or Software Engineer.,https://career.ncc.asia/data-engineer/,1,2,1,0,0,0,0,0
1696,5877,Unilever,Data Analytics ( Predicitve ),,HCM,2200.0,Contract 8 Months; Data Analytical Skill level 3 (predictive analytic),https://www.vietnamworks.com/data-analytics-predicitve-contract-8-months-1682938-jv,1,2,1,0,0,0,0,0
1697,3944,Orient Software,Senior Power BI Engineer,2.0,HCM,2200.0,At least 2 years of experience working in Microsoft BI technologies.,https://www.linkedin.com/jobs/view/3638264613/,1,2,1,0,0,0,0,0
1698,4378,Phu Hung Assurance,Data Engineer,2.0,HCM,2200.0,At least 2–3 years of experience in the position of DE is required.,https://www.linkedin.com/jobs/view/3649632239,1,2,1,0,0,0,0,0
1699,3053,Delta Cognition,Machine Learning Engineer,,HCM,2200.0,Experience in designing or developing AI applications is required,https://www.deltacognition.com/careers,1,2,1,0,0,0,0,0
1700,2097,Galderma,"Financial Analyst ( Excel, SAP )",2.0,HCM,2200.0,2-4 years in Accounting and Financial Planning and Analysis role.,https://galderma.wd3.myworkdayjobs.com/en-US/External/job/Financial-Analyst_JR003659,1,2,1,0,0,0,0,0
1701,6497,Gene Solutions,Data Analyst / Data Engineer,1.0,HCM,2200.0,Proficient in quantitative and qualitative data analysis methods.,https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-data-engineer.35BDC594.html,1,2,1,0,0,0,0,0
1702,5459,Talentvis's Client,Data Analyst,2.5,HN,2200.0,At least 2.5 years of experience in the field of Data Analyst/BI,https://www.linkedin.com/jobs/view/3680140214,1,2,1,0,0,0,0,0
1703,4113,Momo,( Associate ) Executive – Risk Management,,HCM,2200.0,Able to use SQL; Reading comprehension and data analysis skills;,https://momo.careers/jobs/associate-executive-risk-management/,1,2,1,0,0,0,0,0
1704,1984,Nexcel Solutions,AI Engineer,2.0,HCM,2200.0,At least 2+ years of proven experience in AI Engineer position.,https://nexcel.com/ai-engineer.html,1,2,1,0,0,0,0,0
1705,3353,MB SHINSEI ( MCREDIT ),Risk Modelling Officer ( Data Scientist ),1.0,HN,2200.0,1 - 3 Years of equivalent experience; Proficient in Python or R,https://www.linkedin.com/jobs/view/3609946677,1,2,1,0,0,0,0,0
1706,2537,THG,Data Analyst,4.0,HN,2200.0,Priority is given to candidates with practical work experience.,https://www.topcv.vn/viec-lam/data-analyst-chuyen-vien-phan-tich-du-lieu/657892.html,1,2,1,0,0,0,0,0
1707,2889,Home Credit,Senior Operations Business Intelligence Analyst,2.0,HCM,2200.0,2 Years of Experience at Data Analyst or Equivalent Experience,https://vieclam.homecredit.vn/position/senior_operations_business_intelligence_analyst,1,2,1,0,0,0,0,0
1708,5277,Shopee,"Business Intelligence - Budget and Planning, Payment Partner",2.0,HCM,2200.0,With min 2 year experience in Data process and analyzing field,https://careers.shopee.sg/job-detail/J00254950/1,1,2,1,0,0,0,0,0
1709,5875,VISION Advisory And Analytics,Data Analyst ( Mid - Senior ),3.0,HCM,2200.0,Minimum 3 years related experience or equivalent combination.,https://www.vietnamworks.com/data-analyst-mid-senior-1683118-jv,1,2,1,0,0,0,0,0
1710,2820,B2X Care Solutions,Data Analyst,2.0,HCM,2200.0,2 to 4 years of experience in data analytics or related role,https://b2xcare.bamboohr.com/careers/123,1,2,1,0,0,0,0,0
1711,890,Bosch Global,Power BI Developer,2.0,HCM,2200.0,Have at least 2 years of experience in Power BI development,https://jobs.smartrecruiters.com/BoschGroup/743999729612167--etm5-02-power-bi-developer,1,2,1,0,0,0,0,0
1712,6472,Go2Joy,Data Engineering ( Python ),2.0,HCM,2200.0,At least 2 years working in a data analytics reporting role,https://topdev.vn/viec-lam/data-engineering-python-go2joy-viet-nam-2031404,1,2,1,0,0,0,0,0
1713,6197,Unilever,Employee Data Analyst ( Vietnam and MCL ),2.0,HCM,2200.0,2-3 years’ Experience in HR Shared Services or equivalent.,https://careers.unilever.com/job/-/-/34155/53648878400,1,2,1,0,0,0,0,0
1714,1798,Amaris Consulting,Business Analyst cum Data Analyst,,HCM,2200.0,Proven experience in business analysis and data analytics,https://careers.amaris.com/jobs/27454,1,2,1,0,0,0,0,0
1715,2945,Medici,Data Analytics Engineer,2.0,HN,2200.0,Have from 2 to 3 years of experience in the same position,https://careerbuilder.vn/vi/tim-viec-lam/data-analytics-engineer.35BBB6C4.html,1,2,1,0,0,0,0,0
1716,5975,Shopee,"Business Intelligence, Operations",2.0,HCM,2200.0,Min 2 year experience in Data process and analyzing field,https://careers.shopee.sg/job-detail/J00260317/1?channel=10001,1,2,1,0,0,0,0,0
1717,5162,Starbucks,Business Intelligence ( BI ) Senior Specialist,2.0,HCM,2200.0,Must have 2-3 years of experience in data-specific roles.,https://careerbuilder.vn/vi/tim-viec-lam/senior-business-intelligence-bi-specialist.35BD6E1C.html,1,2,1,0,0,0,0,0
1718,3023,Bosch Global,Senior Data Analyst,1.0,HCM,2200.0,Having 1~2 year of experiences in Power BI development,https://jobs.smartrecruiters.com/BoschGroup/743999909902793--so-senior-data-analyst,1,2,1,0,0,0,0,0
1719,1867,InvestIdea ( Diem Sang Cong Nghe ),Data Engineer,2.0,HN,2200.0,"Having 2+ years of experience in a Data Engineer role,",https://www.topcv.vn/viec-lam/data-engineer/915769.html,1,2,1,0,0,0,0,0
1720,4450,Four Hands,Business Intelligence Analyst ( Power BI ),2.0,HCM,2200.0,2+ years’ experience as a Data Analyst or BI Analyst,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-four-hands-vietnam-3650078048,1,2,1,0,0,0,0,0
1721,5654,Tek Experts,Data Engineer,2.0,HN,2200.0,At least 2 years of experience as a Data Programmer.,https://www.vietnamworks.com/data-engineer-118-1680077-jv,1,2,1,0,0,0,0,0
1722,2928,Apollo Solutions,Data Engineer,2.0,HCM,2200.0,Minimum 2 - 3 experience in Data Engineer positions,https://www.facebook.com/groups/datanalyticsvn/posts/3189234668036494,1,2,1,0,0,0,0,0
1723,3312,Woori Bank,Database Administrator ( DBA ),2.0,HN,2200.0,At least 2 years of experience; 1 round interview,https://topdev.vn/detail-jobs/chuyen-vien-quan-tri-co-so-du-lieu-dba-woori-bank-2030334,1,2,1,0,0,0,0,0
1724,6563,AUSTDOOR ( ADG ),Business Intelligence Analyst,2.0,HN,2200.0,Over 2 years of experience in a similar position,https://careerbuilder.vn/vi/tim-viec-lam/bi-analyst.35BDCB90.html,1,2,1,0,0,0,0,0
1725,3303,NCCPlus,Data Engineer,1.5,HN,2200.0,From 1.5 Years of Experience (Pham Hung - Hanoi),https://www.topcv.vn/viec-lam/data-engineer-tu-1-5-nam-kinh-nghiem-pham-hung-ha-noi/1021563.html,1,2,1,0,0,0,0,0
1726,2893,PDJ's Client ( Phuong Dong Job ),AI Specialist,1.0,HN,2200.0,At least 1 year of experience in an AI role.,https://www.linkedin.com/jobs/view/h%C3%A0-n%E1%BB%99i-hcm-ai-specialist-at-pdj-3610032423,1,2,1,0,0,0,0,0
1727,2438,TrueCommerce DiCentral,Database Administrator,2.0,HCM,2200.0,Minimum 2 - 3 years of experience in MS SQL,https://topdev.vn/detail-jobs/database-administrator-truecommerce-dicentral-2029970,1,2,1,0,0,0,0,0
1728,692,VNPT,Data Analyst,1.0,HN,2200.0,Minimum 01 year in Data Analysis position,https://tuyendung.vnptmoney.vn/ptdl.html,1,2,1,0,0,0,0,0
1729,3370,Vietjet,Data Executive | Data Analytics | Data Engineer,2.0,HCM,2200.0,2 or more years of industry experience.,https://careers.vietjetair.com/jobdetail/608,1,2,1,0,0,0,0,0
1730,5000,VPBank,Senior Data Analyst ( CRM ),2.0,HN,2200.0,At least 2+ years of work experience.,https://tuyendung.vpbank.com.vn/viec-lam/cvcc-data-analysis-du-an-crm-hn-ta131.35a9e969.html,1,2,1,0,0,0,0,0
1731,2382,ESTEC ( Bien Dong ),Database Developer,1.0,HCM,2200.0,1-2 years of experience in the field,https://www.biendongco.vn/vi/tuyen-dung-lap-trinh-co-so-du-lieu.html,1,2,1,0,0,0,0,0
1732,2344,Undisclosed,AI Specialist | AI Engineer,1.0,HN,2200.0,At least 1 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3182527818707179,1,2,1,0,0,0,0,0
1733,2260,Titan DMS,Database Developer,2.0,HCM,2200.0,2+ years experience in SQL.,https://itviec.com/it-jobs/database-developer-titan-dms-5206,1,2,1,0,0,0,0,0
1734,3366,VNDirect,Business Intelligence Analyst,2.0,HN,2200.0,From 02 years of experience,https://vndirectcareers.com/viec-lam/business-intelligence-analyst.35a9d936.html,1,2,1,0,0,0,0,0
1735,7327,Cathay Life,Pricing Actuary,1.0,HCM,2200.0,Minimum 1-year experience;,https://www.linkedin.com/jobs/view/pricing-actuary-at-cathay-life-vietnam-3741328343/,1,2,1,0,0,0,0,0
1736,6195,Appota / Gamota,Data Scientist,2.0,HN,2200.0,Have 2 years of experience,https://www.topcv.vn/viec-lam/data-scientist-gamota/1108318.html,1,2,1,0,0,0,0,0
1737,5077,CMC Global,Data Scientist,2.0,Da Nang,2200.0,"Strong problem-solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
We’re looking for someone with 3-5 years of experience manipulating data sets and building statistical models, has a Degree in Statistics, Mathematics, Computer Science, or another quantitative field, and is familiar with the following software/tools:
Coding knowledge and experience with several languages: Python, R etc.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Experience using web services: Redshift, S3, Spark etc.
Experience creating and using advanced machine learning algorithms and statistics: regression, modeling, clustering, decision trees, neural networks, etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, MySQL, etc.
Experience visualizing/presenting data for stakeholders using: PowerBI, Qliksense, Tableau, etc.",https://cmcglobal.com.vn/career/data-scientist/,1,2,1,0,0,0,1,0
1738,2774,Manulife,Assistant Manager - MIS & Data Analytics,1.0,HCM,2200.0,"Minimum of 1-2 years of experience in Analytic, MIS or Risk Management",https://www.linkedin.com/jobs/view/3613946956,1,2,1,0,0,0,0,0
1739,2869,Manulife,Assistant Manager - Sales Support & Sales Budget Control,,HCM,2200.0,"Well verse in data management, analytics, and reporting",https://manulife.wd3.myworkdayjobs.com/en-US/MFCJH_Jobs/job/Assistant-Manager-Sales-Support---Sales-Budget-Control_JR23041078,1,2,1,0,0,0,0,0
1740,5310,Prudential,Pruventure Performance Analysis Manager,2.0,HCM,2200.0,2-3 years experiences of working Business/ Performance Analysis or Sales Strategy; Good knowledge in SAS/ Call Center System/Power BI will be a plus,https://prudential.wd3.myworkdayjobs.com/vi-VN/prudential/job/Thnh-ph-H-Ch-Minh/Pruventure-Performance-Analysis-Manager_23070247,1,1,1,0,0,0,0,0
1741,5502,Wanek Furniture,Finance Planning & Analysis Manager,4.0,Binh Duong,2200.0,"At least 4+ years of experience at management level; Advanced in Excel skills, Power BI, data analysis tools",https://careerbuilder.vn/vi/tim-viec-lam/finance-planning-analysis-manager.35BD864B.html,1,1,1,0,0,0,0,0
1742,5799,CK HR Consulting's Client,Ecommerce Manager,3.0,HN,2200.0,"Experienced in digital marketing, e-commerce, and data analytics for the fashion industry",https://www.linkedin.com/jobs/view/3688169089,1,1,1,0,0,0,0,0
1743,2842,Nguyen Kim,Business Intelligence Manager,2.0,HCM,2200.0,Minimum 2 years’ experience as a BI Manager or equivalent position,https://www.linkedin.com/jobs/view/3611122853,1,1,1,0,0,0,0,0
1744,3827,Buymed ( Thuocsi ),Business System & Operations Planning Specialist,3.0,HCM,2200.0,"Use a variety of data analysis and organization tools to discover the most impactful insights, and make recommendations to drive improvements; Experience: 3-5 years experience in operations planning, process control or a similar role.",https://www.linkedin.com/jobs/view/3638093161/,2,2,1,0,0,0,0,0
1745,2614,Shinhan Finance,Data Analysis and Reporting Executive ( Bounce Rate Management Executive ),3.0,HCM,2200.0,"At least 3 years of experience in Credit Risk Analytics, Retail Banking Analytics, Retail Risk Analytics or Credit Scoring, …, at banks or consumer finance companies with using analytical tools such as advanced Excel, SAS, Oracle, SQL",https://career.shinhanfinance.com.vn/job/Ho-Chi-Minh-Data-Analysis-and-Reporting-Executive-%28Bounce-Rate-Management-Executive%29/939094210/,2,2,1,0,0,0,0,0
1746,4922,Sacombank,Data Analyst / Data Scientist,3.0,HCM,2200.0,"Have at least 3 years of experience analyzing data using machine learning, statistics, using frameworks such as Scikit-learn, Spark, TensorFlow; Have at least 2 years of experience working with BI tools such as OAS, Power BI...",https://sacombankcareer.com/job/*/16385144,2,2,1,0,0,0,0,0
1747,4653,Sabeco ( Bia Sai Gon ),Specialist - Master Data Management,3.0,HCM,2200.0,"Proven working experience as a Data Analyst or Business Data Analyst; Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks).",https://www.vietnamworks.com/specialist-master-data-management-1-1669375-jv,2,2,1,0,0,0,0,0
1748,5182,MBBank,Senior Data Engineer,,HN,2200.0,"Have knowledge and experience in physical architecture, logical architecture, basic components of Hadoop Eco-Sys: Ingestion layer, Processing layer, Consumption layer; Have basic knowledge of Data Mining, ML",https://www.vietnamworks.com/chuyen-vien-cao-cap-data-engineer-trung-tam-cong-nghe-du-lieu-khoi-du-lieu-2-1-1-1674269-jv,2,2,1,0,0,0,0,0
1749,6071,OCB,Data Lake Developer,3.0,HCM,2200.0,"At least 3 years experience in any following data analysis programming languages: Python, R, Java, Scalar, Spark is a must. Knowledgeable in at least any web programming languages is a big plus",https://topdev.vn/viec-lam/ho-data-lake-developer-ngan-hang-a-chau-acb-2031260,2,2,1,0,0,0,0,0
1750,5323,NielsenIQ ( NIQ ),"Senior Executive, Consumer Insights ( Qualitative )",2.0,HCM,2200.0,"Have around 2-3 years of core work experience within Qualitative Market Research; Strong research discipline and exposure, with ability to synergize both quantitative and qualitative research",https://www.linkedin.com/jobs/view/3618820639,2,2,1,0,0,0,0,0
1751,5054,VPBank,Senior Business Intelligence,3.0,HN,2200.0,"3-5 years or more of experience related to reporting and analysis; Priority is given to candidates with the ability to report and analyze using multiple tools (Excel, BI tools, Python, R,...)",https://tuyendung.vpbank.com.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-kinh-doanh-khoi-khcn-ha-noi-ta083.35a9eaf1.html,2,2,1,0,0,0,0,0
1752,5521,MBBank,Senior Learning and Development Specialist,2.0,HN,2200.0,"Minimum 02 years of experience related to Data Administration, knowledgeable and proficient in using a data management tool(s) such as R, Python, Power BI, Tableau, Excel Dashboard, SQL...",https://www.linkedin.com/jobs/view/3683642852/,2,2,1,0,0,0,0,0
1753,2103,DSoft,Data Analyst | Analytics Engineer,3.0,HCM,2200.0,"3+ years’ heterogeneous database management systems like MS SQL, Oracle, MySQL, SAP etc. And working knowledge with various data sources like flat files (csv, delimited), Web API, XML.",https://www.topcv.vn/viec-lam/data-analyst/976445.html,2,2,1,0,0,0,0,0
1754,4320,VPBank,Senior Data Governance,,HN,2200.0,"Have knowledge of databases, experience in organizational queries, and data analysis; Have understanding of business requirements analysis, data and software testing; Able to use SQL",https://www.linkedin.com/jobs/view/3648093837/,2,2,1,0,0,0,0,0
1755,5587,VPBank,Senior Data Governance,3.0,HN,2200.0,"Have knowledge of databases, experience in organizational queries, and data analysis; Proficient in office information technology, able to use SQL, R/Python; MLFlow/AirFlow & cloud",https://tuyendung.vpbank.com.vn/viec-lam/senior-data-governance-hn-ta083.35a9d6b1.html,2,2,1,0,0,0,0,0
1756,6954,Viet Thai International ( VTI Group ),[Highlands Coffee] Data Analyst - Supply Chain,3.0,HCM,2200.0,"Experts excel skills; able to build data modelling and dashboards, and analyze large data sets using different data analysis tools (e.g. Power BI, Knowing Python is an advantage).",https://www.linkedin.com/jobs/view/3730357662/,2,2,1,0,0,0,0,0
1757,4037,Merap Lion ( Merap Group ),Senior BI Analyst,,HCM,2200.0,"Have in-depth knowledge of data analysis and data visualization using software such as Google Data Studio, Tableau; Build data models to analyze data and provide insights to users",https://www.vietnamworks.com/senior-bi-analyst-3-1663572-jv,2,2,1,0,0,0,0,0
1758,654,Golden Gate,Finance Analyst [ HN ],4.0,HN,2200.0,"Organize & analyze data well. Good use of data and data analysis tools (Power BI, Power Query, Data Studio, ...); More than 4 years of experience in business analysis expertise.",https://ggg.talent.vn/job/finance-analyst-2470,2,2,1,0,0,0,0,0
1759,5263,Shopee,"Senior Feature Development - Feature Management, Shopee Xpress",3.0,HCM,2200.0,"3-5 years experience as a Business analyst or Business Intelligence engineer is a plus point; Proven experience in a business analyst, data analyst or statistical analysis role",https://www.vietnamworks.com/senior-feature-development-feature-management-shopee-xpress-1675198-jv,2,2,1,0,0,0,0,0
1760,5776,VNDirect,Senior Data Engineer,5.0,HN,2200.0,Have at least 5 years of experience as a Data Engineer or equivalent positions. Priority is given to candidates with experience working directly with the Data warehouse system,https://www.topcv.vn/viec-lam/senior-data-engineer/1095241.html,2,2,1,0,0,0,0,0
1761,2463,VPBank,Senior Data Scientist,2.0,HN,2200.0,"Have at least 2 years of experience working in the field of data analysis, machine learning models, and deep learning. Priority is given to candidates with banking experience",https://careerbuilder.vn/vi/tim-viec-lam/senior-data-scientist-ha-noi-ta139.35BCDA3E.html,2,2,1,0,0,0,0,0
1762,5197,SHB,Risk Modeling Senior / Expert,4.0,HN,2200.0,"Having in-depth knowledge and experience in big data processing, artificial intelligence/machine learning/deep learning (AI/Machine learning/Deep learning) is an advantage.",https://www.linkedin.com/jobs/view/3673106011/,2,2,1,0,0,0,0,0
1763,5928,De Heus LLC,Senior Commercial Finance Analyst,5.0,HCM,2200.0,"Advanced Excel skill typically preferred; already familiar with other tools such as PowerBI, PowerQuery; Exceptional analytical and quantitative problem-solving skills",https://careerbuilder.vn/vi/tim-viec-lam/senior-commercial-finance-analyst.35BDA01A.html,2,2,1,0,0,0,0,0
1764,7311,Pharmacity,Data Analyst ( Customer Insight ),3.0,HCM,2200.0,"At least 3 years of experience as a customer analyst/customer experience analyst, retail insights analyst, market researcher, especially pharmaceutical retail industry",https://www.linkedin.com/jobs/view/3742198042,2,2,1,0,0,0,0,0
