ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer_prob,Data_Analyst_prob,Data_Scientist_prob,Business_Analyst_prob,Business_Intelligence_prob,Others_prob,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others
5016,VNPay,Data Engineer,1,HN,2500,"Worked with bigdata eco-system: Hadoop, Spark, Kafka, Nifi, Airflow, Flink, Kafka, Hive, Delta Lake; Worked with NOSQL databases: Mongo, Redis and SQL databases: oracle, Postgres; Worked with Docker, Kubernetes, Google Bigquery, Cassandra is a plus",https://www.topcv.vn/brand/vnpay/tuyen-dung/data-engineer-j1073764.html,1,2,1,0,0,0.9999875,6.66E-05,8.01E-08,1.24E-07,4.12E-11,0.000276078,1,0,0,0,0,0
4186,TSC. ai ( The Stakeholder ),Business Intelligence Engineer,2,HCM,2500,"Ability to write clean, structured, and high-performance SQL and Python code; Experience with building and maintaining data visualization assets (eg Tableau, Data Studio, PowerBI). Hybridt (3 days WFO, 2 days WFH)",https://www.careers-page.com/thestakeholdercompany/job/L75Y5W65,1,2,1,0,0,0.8956546,8.55E-10,0.46349844,0.001124191,0.004895649,0.000552181,1,0,0,0,0,0
5957,Panasonic,AI Engineer ( Python / C++ / C#),2,HN,2500,"At least 2 years experiences in Digital Image Processing and Computer Vision; Familiar with Digital Image Processing, Computer Vision, Machine learning, Deep Learning (2D & 3D, OpenGL, Point cloud, etc).",https://glints.com/vn/opportunities/jobs/ai-engineer-python-c-c/7ba78fd2-c4a8-4f13-930b-05a9ab9f6328,1,2,1,0,0,0.07212657,0.000875,0.008247265,0.009682879,0.016684946,0.086289614,0,0,0,0,0,0
251,Bosch Global,Cloud Analytics & Optimization ( CAO ),,HCM,2500,Proven practical experience with strong analytical skills and knowledge in the context of cloud. Optimization and profound hyperscaler / public cloud knowledge is also helpful.,https://jobs.smartrecruiters.com/BoschGroup/743999883590878-cloud-analytics-optimization-cao-,1,2,1,0,0,3.58E-06,0.64744204,1.53E-05,0.003262366,2.64E-05,0.3611007,0,1,0,0,0,0
5781,GlobalTech,Middle / Senior Research & Development,3,HCM,2500,"Have knowledge of data structure, analysis and product system design; Skills in analyzing, synthesizing data, reading data and proposing new ideas, techniques and directions.",https://topdev.vn/viec-lam/middle-senior-research-development-globaltech-2031068,1,2,1,0,0,0.005425958,5.23E-05,4.06E-09,1.02E-07,5.15E-10,0.9982024,0,0,0,0,0,1
2655,Cloud Ace,Data Engineer,,HN,2500,"Proficiency with Python or Java, especially for data manipulation and analysis, and ability to build, maintain and deploy sequences of automated processes with these tools.",https://cloudace.talent.vn/job/data-engineer-1333,1,2,1,0,0,0.99999994,3.96E-06,5.31E-07,5.11E-06,2.00E-10,6.27E-07,1,0,0,0,0,0
2643,Giao Hang Tiet Kiem ( GHTK ),Bigdata Admin,1,HN,2500,"At least 1 year of experience working on big data, Data-warehouse, BI systems, using open source codes such as Hadoop ecosystem, spark, hive, kudu, kafka, hbase, cassandra;",https://giaohangtietkiem.vn/hn-bigdata-admin-16177,1,2,1,0,0,0.005151076,2.35E-06,0.019226307,0.005363917,7.35E-05,0.900399,0,0,0,0,0,1
2265,MSB,Data Engineer ( SQL ),,HN,2500,5 years of work experience in data architecture/engineering preferred; Priority is given to candidates with over 7 years of experience; (from 3 to 5 years as a specialist),https://jobs.msb.com.vn/jobs/di4-data-engineer-sql-5128,1,2,1,0,0,0.99934286,0.03395158,5.13E-07,1.74E-05,1.06E-06,0.000165994,1,0,0,0,0,0
6486,LizAI,( Mid / Senior ) Machine Learning Engineer,2,HCM,2500,"2 years of experience with machine learning algorithms and tools (e.g., large language model), artificial intelligence, deep learning, and/or natural language processing.",https://itviec.com/it-jobs/mid-senior-machine-learning-engineer-up-to-2500-lizai-vietnam-3910,1,2,1,0,0,0.9995773,1.12E-06,0.26636297,0.003762682,3.98E-07,0.000825776,1,0,0,0,0,0
5767,LOVEPOP,Data Analyst ( SQL / Python ),,Da Nang,2500,"Proven experience as a Data Analyst with a focus on marketing analytics, planning, and ad-hoc requests. Experience in data modeling using DBT is highly desirable.",https://itviec.com/it-jobs/data-analyst-postgresql-python-sql-upto-2500-lovepop-viet-nam-3900,1,2,1,0,0,2.05E-06,0.9999891,6.58E-06,3.28E-05,2.10E-10,1.11E-05,0,1,0,0,0,0
6951,Athena Group,Data Engineer,1,HCM,2500,"Strong understanding of Python: conditional statements, looping constructs, data structures, custom functions (including lambda, async await, map, filter, ..).",https://topdev.vn/detail-jobs/data-engineer-athena-studio-2031651,1,2,1,0,0,0.99999976,0.000112157,2.42E-09,1.09E-07,9.86E-13,9.57E-05,1,0,0,0,0,0
5582,Momo,Senior Data Engineer,,HCM,2500,"Data Warehouse: BigQuery, Oracle;Data Source: App Events, Oracle, MySQL, MSSQL, Kafka, Pubsub, REST API; Data Pipeline Orchestration: Airflow; BI: Datastudio;",https://www.linkedin.com/jobs/view/3687013791,1,2,1,0,0,0.9999973,7.95E-06,0.000352068,0.00055113,4.16E-07,1.08E-06,1,0,0,0,0,0
5772,Khai Hoan,Data Engineer,2,HCM,2500,"At least 2 years of experience in data engineering or similar role experience - Proficient in Python (preferred), Java/Scala, or other programming languages",https://www.linkedin.com/jobs/view/data-engineer-at-khai-hoan-holdings-3687427128,1,2,1,0,0,0.99999934,0.000450908,1.77E-06,1.71E-05,1.65E-09,1.85E-06,1,0,0,0,0,0
2194,Undisclosed,Data Scientist,2,HN,2500,"Top telecommunications group urgently looking for Data Scientist from only 2 years of experience, Toeic ~ 800, OFFER upto 2500$ + BONUS, 14-15th salary",https://www.facebook.com/groups/datanalyticsvn/posts/3179330209026940,1,2,1,0,0,6.84E-05,0.000989692,0.001049929,0.006945768,9.96E-10,0.41125673,0,0,0,0,0,0
2230,JackFruit's Client,Data Analytics Engineer,,Remote,2500,"Able to work within the GMT+8 time zone; In-depth knowledge and a sound understanding of RDBMS systems, SQL, Business Intelligence, and data analytics",https://jackfruit.com.vn/data-analytics-engineer-jf233/,1,2,0,0,1,0.19657873,0.8056918,1.44E-06,3.08E-07,6.74E-11,0.019428186,0,1,0,0,0,0
1288,Lazada,Associate / Senior Associate - Business Intelligence,3,HCM,2500,"3+ years of experience in analytics, project management, strategy and/or tech consulting, or other related fields. Experience in E-commerce is a plus.",https://group.lazada.com/en/careers/job-description/GP932411/,1,2,1,0,0,0.034634613,8.34E-06,0.03328401,0.007037627,0.7362131,0.031412553,0,0,0,0,1,0
6167,VNG Corporation,Middle / Senior Data Engineer ( Zalo ),,HCM,2500,"Proven experience in designing and developing data processing pipelines using Python, Spark, Kafka, Zookeeper, ELK, Scylladb, and Redis/Sentinel;",https://www.linkedin.com/jobs/view/3699257028,1,2,1,0,0,0.99999964,1.22E-08,0.5848284,0.000241317,4.70E-09,6.08E-08,1,0,1,0,0,0
2895,Katalon,Senior Data Analyst,,HCM,2500,Proven experience as a Data Analytic or Business Intelligence roles or in a similar role (preferred 3+ years) with proven business impact,https://jobs.workable.com/view/xxu7QZsvqHRVhixvZokaEz/senior-data-analyst-in-ho-chi-minh-city-at-katalon%252C-inc.,1,2,1,0,0,0.000104177,0.99999946,1.78E-08,1.06E-06,1.47E-09,1.65E-08,0,1,0,0,0,0
4648,Undisclosed,Data Engineer | AI / Machine Learning | Business Intelligence Leader | Data Scientist,2,HN,2500,"Remote | HCM | AI/ Machine Learning - 5 yoe, good English ~ 55 Mils (Onsite 1-2 months in Tan Binh, HCM then work remotely, no insurance)",https://www.facebook.com/groups/datanalyticsvn/posts/3218867821739845/,1,2,1,0,1,4.15E-05,0.000235233,2.08E-06,0.000117746,0.9995757,0.002345577,0,0,0,0,1,0
2001,MTI Technology,Data Scientist ( Middle / Senior ),4,HCM,2500,4+ years of experience Strong knowledge/experiences in Analytics and Computer Vision but any other field of AI will be considered too,https://mti-vietnam.vn/mticareers#HCM-Data-Scientist-MiddleSenior,1,2,1,0,0,9.10E-08,0.8772673,1.51E-05,0.003087122,1.27E-06,0.17135602,0,1,0,0,0,0
5437,Amaris Consulting,Data Developer,2,HCM,2500,"2+ years of experience in relevant role; Proficient with some of the modern relational databases such as Oracle, DB2, and SQL Server",https://www.topcv.vn/viec-lam/data-developer/997204.html,1,2,1,0,0,0.13356528,4.57E-05,0.037429977,0.002674372,1.18E-07,0.10403236,0,0,0,0,0,0
3474,iKame Global,Data Engineer,2,HN,2500,"At least 2 years of experience in a similar role. Experience in designing, developing, and maintaining data systems and solutions.",https://www.topcv.vn/viec-lam/data-engineer/952053.html,1,2,1,0,0,0.99999017,2.41E-06,3.01E-05,1.63E-07,7.55E-11,0.000185248,1,0,0,0,0,0
6283,Asilla,Data Scientist,2,HN,2500,"[HN] Asilla is looking for Data scientist (data in computer vision) with 2 years of experience, fluent in English. Offer ~2500$",https://www.facebook.com/groups/datanalyticsvn/posts/3251211245172169/,1,2,1,0,0,2.13E-06,0.004605249,0.003509599,0.028698273,1.06E-06,0.4869431,0,0,0,0,0,0
5099,Undisclosed,Data Scientist / Computer Vision,2,HN,2500,[Hanoi] Recruiting Data scientist/Computer vision with 2 years of experience. Good Eng. Offer ~2500$. Do 2-6. Join d/a product.,https://www.facebook.com/groups/datanalyticsvn/posts/3226140894345871/,1,2,1,0,0,5.28E-06,0.004264511,0.9589338,0.7910699,0.001034758,0.002822786,0,0,1,1,0,0
6332,VNPay,Data Engineer / Data Science,1,HN,2500,"Proficient in statistical analysis techniques; Experience with Hadoop, spark, redis, kafka, hbase technologies is an advantage;",https://www.careerlink.vn/en/job/data-engineer-data-science-phong-phat-trien-uddd/2656865,1,2,1,0,0,0.9997467,0.000521201,0.010670471,0.002726673,1.23E-06,2.14E-05,1,0,0,0,0,0
3708,Renesas Electronics,Experienced AI Engineer,,HCM,2500,"Good understanding of neural network principles; Research latest AI technologies (Framework, inference tool methodology, IP)",https://www.linkedin.com/jobs/view/experienced-ai-engineer-at-renesas-electronics-3630985147/,1,2,1,0,0,0.9995202,7.86E-06,2.01E-09,3.20E-08,1.14E-10,0.19032742,1,0,0,0,0,0
3557,Care Health,AI Engineer ( Backend ),,HCM,2500,"Proven experience as an AI Engineer or a similar role, with a focus on backend development and AI model integration.",https://carehealth-team.freshteam.com/jobs/a2mNmCigMu1z/ai-engineer-backend,1,2,1,0,0,0.9999607,4.07E-09,2.22E-05,7.47E-08,6.09E-11,0.002790297,1,0,0,0,0,0
5866,Vestiaire,Applied Data Scientist,,HCM,2500,"Proven experience as a Data Scientist, preferably in an e-commerce, retail, or operations-focused environment.",https://www.linkedin.com/jobs/view/3696239349/,1,2,1,0,0,0.000186349,1.55E-06,0.99948823,0.16373475,9.23E-07,0.003126825,0,0,1,0,0,0
6700,Eastgate,AI / ML Engineer - NLP,,HN,2500,Have solid knowledge of Machine Learning and Deep learning; Can go onsite in Japan for 6 months; Japanese N3+,https://www.linkedin.com/jobs/view/ai-ml-engineer-nlp-japanese-n3%2B-at-eastgate-software-we-drive-digital-transformation-3718267107,1,2,1,1,0,0.98065007,6.88E-07,5.17E-06,6.83E-06,8.62E-09,0.28672245,1,0,0,0,0,0
5441,Prudential,Actuarial Analyst,2,HCM,2500,At least 2 years working on actuarial segment / At least 2 years of experience working in the Actuarial field,https://proactuary.com/job/56138/Actuarial-Analyst-Chuyen-Vien-Dinh-Phi,1,2,1,0,0,2.18E-05,0.95813495,0.10680039,0.007886281,4.47E-05,1.24E-05,0,1,0,0,0,0
344,SVTech,Data Engineer,1,HN,2500,"Have 1-5 years of experience in an ETL & BI development position, preferably in the banking or finance sector",https://svtech.com.vn/jobs/senior-data-engineer/,1,2,1,0,0,0.99999976,5.70E-07,0.000719279,0.000101088,6.48E-09,7.03E-07,1,0,0,0,0,0
3767,Pizza Hut ( Hutbot ) - Jardine Restaurant Group ( JRG ),Data Analyst,2,HCM,2500,"Experience: 2-3 years experienced in Data Analytics. Experience in retail industry, F&B and FMCG is a plus.",https://www.linkedin.com/jobs/view/3634582670/,1,2,1,0,0,9.95E-06,0.99999833,1.60E-08,3.61E-06,3.12E-09,7.86E-08,0,1,0,0,0,0
3000,iHouzz,Data Engineer,2,HCM,2500,"2+ years of hands-on software development experience Good knowledge about coding principles (SOLID, DRY)",https://jobsgo.vn/viec-lam/data-engineer-15305176059.html,1,2,1,0,0,0.9993246,0.2205156,1.29E-10,2.98E-07,1.01E-08,0.002163341,1,0,0,0,0,0
5504,Amaris Consulting,Data Engineer ( Junior / Middle ),2,HCM,2500,At least 2-3 years of experience in data engineering with a focus on ETL development and infrastructure,https://www.topcv.vn/viec-lam/data-engineer-junior-middle/1088171.html,1,2,1,0,0,0.99996936,4.25E-06,0.002832057,0.000528295,1.07E-05,1.72E-05,1,0,0,0,0,0
3173,VPBank,Machine Learning Engineer,2,HN,2500,"Min 3 years of solid experience in data science, machine learning engineering or big data engineering.",https://careerbuilder.vn/en/search-job/machine-learning-engineer-ha-noi-ta139.35BCDE34.html,1,2,1,0,0,0.84999377,3.00E-08,0.92937636,0.000370236,1.78E-07,0.043248113,1,0,1,0,0,0
4240,Oxford University Clinical Research Unit ( OUCRU Vietnam ),Clinical Trials Data Manager,1,HCM,2500,"Experience of working in clinical trials, with a particular experience of working with clinical data",https://careerbuilder.vn/vi/tim-viec-lam/clinical-trials-data-manager-jd-0623-022.35BD3BF6.html,1,2,1,0,0,6.97E-05,1.05E-06,3.23E-08,1.63E-07,1.19E-10,0.99996716,0,0,0,0,0,1
2619,XPON,Data Analytics Specialist ( Google ),2,HN,2500,Extensive skills (at least 2 years experience) in Javascript and SQL (ideally also Google BigQuery).,https://www.vietnamworks.com/data-analytics-specialists-google-1645481-jv,1,2,1,0,0,0.005170777,0.8378473,0.000566272,0.000431256,2.09E-06,0.004885598,0,1,0,0,0,0
6719,Amaris Consulting,Data Engineer/ Analyst ( Junior / Middle ),2,HCM,2500,"At least 2-3 years of experience as a Data Engineer/Data Analyst, especially working with Oracle.",https://www.linkedin.com/jobs/view/3719586045,1,2,1,0,0,0.99980086,0.85855144,4.54E-07,0.000113052,1.65E-06,6.62E-07,1,1,0,0,0,0
4861,Home Credit,Data Engineer,2,HCM,2500,"2–5 years experience as a Platform Engineer, ML DevOps Engineer, or Data Engineer (or equivalent)",https://www.linkedin.com/jobs/view/3664617890/,1,2,1,0,0,1,2.18E-10,1.63E-08,1.75E-10,3.57E-16,3.35E-07,1,0,0,0,0,0
4969,Undisclosed,Middle / Senior Business Intelligence,,HCM,2500,"[HCM] Recruiting [Middle/ Senior] for Business Intelligence position with salary up to 2,500 USD",https://www.facebook.com/groups/datanalyticsvn/posts/3223727581253869/,1,2,1,0,0,0.000300076,3.93E-05,0.001512264,0.006503638,0.81520015,0.2650983,0,0,0,0,1,0
3661,VPBank,Analytics Engineer / Machine Learning,,HCM,2500,Deep understanding of SQL. Experience with BigQuery/ database is a plus. Data modeling skills.,https://www.linkedin.com/jobs/view/analytics-engineer-machine-learning-at-cake-by-vpbank-digital-bank-3631399812,1,2,1,0,0,0.98274136,8.83E-06,0.90472806,0.001659042,1.30E-06,0.003432878,1,0,1,0,0,0
6498,Gene Solutions,"Data Engineer ( Python / R, SQL )",,HCM,2500,"Proficiency in programming languages, databases: R, or Python, SQL, PostgreSQL, MySQL, Neo4j.",https://itviec.com/it-jobs/data-engineer-python-r-sql-gene-solutions-4310,1,2,1,0,0,1,1.36E-06,2.44E-07,1.26E-06,1.05E-10,1.82E-06,1,0,0,0,0,0
4264,Momo,Mid / Senior Machine Learning Engineer,2,HCM,2500,At least 2 years of industry experience in software engineering and/or machine learning.,https://www.linkedin.com/jobs/view/machine-learning-engineer-mid-sr-at-momo-m-service-3649216639,1,2,1,0,0,0.9969815,1.20E-05,0.002363587,7.29E-05,6.29E-08,0.0371336,1,0,0,0,0,0
7119,Undisclosed,Data Engineer ( Azure / AWS ),2,HN,2500,Hanoi - Data engineer (Azure/AWS) with 2 years of experience - good ENG SALARY ~2500$,https://www.facebook.com/groups/datanalyticsvn/posts/3272343376392289/,1,2,1,0,0,0.9999944,3.45E-06,5.30E-06,1.17E-05,1.39E-09,0.000149393,1,0,0,0,0,0
2248,VNDirect,AI Engineer,2,HN,2500,At least 2 years in applying AI to practical and comprehensive technology solutions.,https://careerbuilder.vn/vi/tim-viec-lam/ai-engineer.35BCCE04.html,1,2,1,0,0,0.99928826,8.29E-09,0.30637515,0.00027813,3.71E-07,0.003389804,1,0,0,0,0,0
4562,Undisclosed,Middle / Senior Data Scientist,3,HN,2500,At least 3 years of experience working as a Data Scientist or AI engineer position,https://www.linkedin.com/jobs/view/middle-senior-data-scientist-hybrid-max-%242500-month-at-it-jobs-vietnamese-developers-3654240774,1,2,1,0,0,1.77E-05,0.000361313,0.9568844,0.5690703,3.11E-06,0.03187158,0,0,1,1,0,0
3040,SeABank,Big Data Engineer,2,HN,2500,Requires a minimum of 2 years of experience as a Big Data Engineer or equivalent.,https://www.vietnamworks.com/chuyen-vien-chinh-chuyen-vien-du-lieu-lon-big-data-1654189-jv,1,2,1,0,0,0.9998921,4.14E-07,0.000111734,1.82E-06,1.91E-09,0.001454925,1,0,0,0,0,0
6932,Undisclosed,Data Engineer ( Azure / AWS ),2,HN,2500,#Data engineer (Azure/AWS) from 2 years of experience - good ENG; SALARY ~2500$,https://www.facebook.com/groups/datanalyticsvn/posts/3267117230248237/,1,2,1,0,0,0.9999846,5.24E-05,6.03E-06,7.01E-05,2.46E-08,0.000176488,1,0,0,0,0,0
5949,Gene Solutions,Business Intelligence ( Data Analyst / SQL / Database ),2,HCM,2500,2 – 3 years experience working on developing Power BI reports and dashboards,https://itviec.com/it-jobs/business-intelligence-data-analyst-sql-database-gene-solutions-5850,1,2,1,0,0,3.40E-05,0.9977076,0.002429023,0.005710722,0.00234191,9.03E-06,0,1,0,0,0,0
5091,Home Credit,Data Engineer - Feature Store ( Junior / Middle ),2,HCM,2500,Proven track record with Data & Feature Engineering activities (2+ years),https://www.linkedin.com/jobs/view/3671880493/,1,2,1,0,0,0.99982226,6.94E-06,0.3758281,0.07189929,0.000685907,5.90E-06,1,0,0,0,0,0
6048,Amaris Consulting,Data Engineer ( Junior / Middle ),1,HCM,2500,At least 1-3 years of experience as a Data Engineer working with Oracle.,https://www.topcv.vn/viec-lam/data-engineer-junior-middle-senior/1103918.html,1,2,1,0,0,0.9999804,1.68E-05,0.003436265,0.014711649,1.36E-05,2.50E-05,1,0,0,0,0,0
5397,Creative Force,Data Engineer,,HN,2500,Prioritizing a work-life balance with the flexible work-from-home policy,https://www.linkedin.com/jobs/view/3678550290/,1,2,1,0,0,1,4.39E-08,5.60E-09,1.08E-08,7.62E-14,4.09E-07,1,0,0,0,0,0
2091,Home Credit,Senior Customer Experience Analyst,,HCM,2500,Be able to analyze data & detect trends/ patterns/ insights from data.,https://www.linkedin.com/jobs/view/senior-customer-experience-analyst-at-home-credit-vietnam-3592809833,1,2,1,0,0,5.33E-06,0.9999693,1.82E-05,2.41E-05,2.59E-08,9.18E-05,0,1,0,0,0,0
2551,MB AGEAS,Corporate Actuary Officer,2,HN,2500,"University degree in Actuarial, Mathematics, Finance, or equivalent",https://careerbuilder.vn/vi/tim-viec-lam/corporate-actuary-officer.35BBE0C0.html,1,2,1,0,0,0.34700796,1.44E-06,5.68E-06,7.38E-06,3.87E-08,0.9122937,0,0,0,0,0,1
6591,Techcombank,Expert Marketing Data Analyst,1,HN,2500,Minimum 1-2 years of proven work experience in a data analyst role.,https://www.vietnamworks.com/expert-marketing-data-analyst-1-1-1693612-jv,1,2,1,0,0,4.58E-05,0.9999773,7.43E-05,2.52E-06,3.97E-10,2.97E-07,0,1,0,0,0,0
3184,Zuellig Pharma,Regional Business Insights Analyst,2,HCM,2500,2 to 4 years of experiences in Data Analytic / Data Engineer roles.,https://www.linkedin.com/jobs/view/3620212448,1,2,1,0,0,9.08E-05,0.000543336,0.3706435,0.001224167,4.44E-06,0.17896286,0,0,0,0,0,0
4640,Techcombank,Expert Marketing Data Analyst,1,HN,2500,Minimum 1-2 years of proven work experience in a data analyst role,https://www.linkedin.com/jobs/view/3657412305/,1,2,1,0,0,4.58E-05,0.9999773,7.43E-05,2.52E-06,3.97E-10,2.97E-07,0,1,0,0,0,0
4263,DOXA Talent's Client,Business Intelligence Analyst,,"HCM, Remote",2500,"Experienced with Microsoft PowerBI, PowerAnalysis, and PowerQuery",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-doxa-talent-3645229928,1,2,1,0,1,3.01E-05,0.004243909,1.02E-05,0.001122565,0.99838436,0.003684391,0,0,0,0,1,0
4610,Prudential,Actuarial Analyst,1,HCM,2500,1-3 years of relevant actuarial experience; Good analytical skill,https://proactuary.com/job/52508/Actuarial-Analyst,1,2,1,0,0,0.000196053,0.88468724,0.104833566,0.001198144,5.51E-07,5.59E-05,0,1,0,0,0,0
7247,Amaris Consulting,Data Scientist ( Middle / Senior ),3,HCM,2500,You demonstrate at least 3 years of experience in the same role.,https://www.topcv.vn/viec-lam/data-scientist-middle-senior/1148320.html,1,2,1,0,0,0.000452381,0.030132491,0.001703222,8.85E-05,6.30E-07,0.6164244,0,0,0,0,0,1
7291,edvin.ai,Data Engineer,,HCM,2500,"Proficiency in the programming languages Python/ R / Rust, SQL.",https://www.linkedin.com/jobs/view/3739946043/,1,2,1,0,0,1,2.06E-06,2.96E-06,5.89E-06,2.27E-10,3.34E-07,1,0,0,0,0,0
6968,Home Credit,Data Analyst,2,HCM,2500,2 Years of Experience at Data Analyst or Equivalent Experience.,https://www.linkedin.com/jobs/view/3726984739,1,2,1,0,0,0.000127382,0.9999926,4.08E-07,2.76E-06,2.71E-10,2.75E-06,0,1,0,0,0,0
7249,VNPay,Data Engineer,1,HN,2500,"Good at 1 of these 3 programming languages: Java, Scala, Python",https://www.topcv.vn/viec-lam/data-engineer/1148485.html,1,2,1,0,0,0.99999946,0.000693436,3.42E-06,5.72E-05,2.12E-08,2.05E-06,1,0,0,0,0,0
4776,Digital Intellect,BI Developer / Data Analyst,2,HN,2500,2+ years of experience in data engineering or analytics roles.,https://www.vietnamworks.com/bi-developer-data-analyst-1670693-jv,1,2,1,0,0,8.36E-05,0.9999388,0.000118325,0.00020696,3.12E-08,3.68E-07,0,1,0,0,0,0
3893,MindX Jobs's Client,Data Engineer,2,HCM,2500,"Hybrid (3 days onsite, 2 days remote); 2-5 years of experience",https://www.linkedin.com/jobs/view/data-engineer-hcmc-kbt104-at-mindx-jobs-3641447887,1,2,1,0,0,0.9999989,0.000101132,1.38E-05,0.00014018,7.36E-08,6.20E-06,1,0,0,0,0,0
3504,AIA,"Data Engineering, Specialist",2,HCM,2500,Minimum 2 years of experience in Microsoft SQL Server/Oracle,https://www.linkedin.com/jobs/view/data-engineering-specialist-at-aia-vietnam-3629558355,1,2,1,0,0,0.9986949,0.057179462,7.99E-08,5.24E-06,4.72E-07,0.011396872,1,0,0,0,0,0
5426,MTI Technology,Data Scientist Middle / Senior,4,HCM,2500,3 days of remote WFH per week (based on the team's decision),https://www.facebook.com/groups/datanalyticsvn/posts/3232025267090767/,1,2,1,0,0,9.27E-06,0.7438112,0.06235849,0.07590519,0.000184352,0.09680521,0,1,0,0,0,0
4081,Bosch Global,Big Data Engineer,2,HCM,2500,At least 2 years of experience in the relevant technologies,https://jobs.smartrecruiters.com/BoschGroup/743999915149068--ea-big-data-engineer,1,2,1,0,0,0.9999999,8.31E-08,6.90E-06,4.96E-06,3.17E-09,5.02E-06,1,0,0,0,0,0
4718,Bosch Global,"Big Data Engineer ( Spark, Kafka )",2,HCM,2500,At least 2 years of experience in Data/ Big Data Engineer,https://www.vietnamworks.com/big-data-engineer-spark-kafka-1-1-1669923-jv,1,2,1,0,0,0.9999966,5.03E-08,0.005625417,7.87E-06,2.31E-08,2.34E-05,1,0,0,0,0,0
4494,Bunbu,Middle AI Engineer ( Computer Vision ),2,HN,2500,Have 2 years of working experience in a similar position.,https://www.careerlink.vn/en/job/middle-ai-engineer-computer-vision/2627812,1,2,1,0,0,0.9722339,0.000222754,0.015284026,0.002303713,2.35E-05,0.07319875,1,0,0,0,0,0
6619,Undisclosed,Data Engineer ( PBI / Looker ),,HN,2500,[Cau Giay-HN] DE (PBI/Looker) - Good EN - offer 2k - 2k5,https://www.facebook.com/groups/datanalyticsvn/posts/3259453711014589/,1,2,1,0,0,1,2.47E-05,1.04E-11,1.60E-09,2.35E-13,2.71E-06,1,0,0,0,0,0
7003,Lawsoft,AI Engineer,2,HCM,2500,Have at least 2 years of experience in the AI/ML field.,https://jobsgo.vn/viec-lam/ai-engineer-16150007123.html,1,2,1,0,0,0.996205,5.84E-07,0.2629279,0.000775824,3.86E-06,0.012143853,1,0,0,0,0,0
5573,MTI Technology,Data Scientist - Middle / Senior,3,HCM,2500,Have at least 3-5 years of experience in Data Science.,https://mti-vietnam.vn/mticareers?fbclid=IwAR18pbCAOKohw7mgK9uzjtH4TU0I8KrPMdi3b8VWtgKcbZSi04kPhEOTnFI#HCM-Data-Scientist-MiddleSenior,1,2,1,0,0,9.67E-07,0.20404837,0.24382433,0.027157735,0.000831261,0.100541145,0,0,0,0,0,0
7239,Home Credit,Data Engineer,2,HCM,2500,2+ years hands-on experience on Big Data Engineering.,https://www.linkedin.com/jobs/view/3736874256/,1,2,1,0,0,0.99986815,0.001840617,0.000913827,4.35E-05,6.83E-07,2.68E-05,1,0,0,0,0,0
4947,Onpoint,"Data Engineer ( Python, AWS, Crawling Data )",2,HCM,2500,Up to 2-3 years experience working as Data Engineer,https://itviec.com/it-jobs/data-engineer-python-aws-crawling-data-onpoint-2021,1,2,1,0,0,0.9999921,5.73E-07,0.5009101,0.00072197,3.46E-07,4.48E-06,1,0,1,0,0,0
1818,PTN Global,Mid-Level / Senior Data Engineer,,"HCM, Can Tho",2500,Onsite opportunities to English-speaking countries.,https://www.ptnglobalcorp.com/job/mid-level%2Fsenior-data-engineer-,1,2,1,0,0,0.9999971,0.001206428,0.000272245,0.003733112,1.45E-06,1.95E-07,1,0,0,0,0,0
3307,Trusting Social,"MLops Engineer Python, Linux",2,HCM,2500,2+ years of experience in data science and MLOps,https://jobsgo.vn/viec-lam/mlops-engineer-python-linux-15386853744.html,1,2,1,0,0,0.97197676,2.70E-06,0.90218896,0.002356877,1.95E-05,0.019004809,1,0,1,0,0,0
3841,Yes4All,Senior Data Analyst,2,HCM,2500,At least 2-5 years’ experience in relevant role;,https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BD27EE.html,1,2,1,0,0,0.00134304,0.9999779,8.44E-06,1.21E-05,8.94E-09,7.17E-09,0,1,0,0,0,0
6083,Rackspace Technology,Data Engineer,2,Remote,2500,2+ years of experience in a Data Engineer role,https://jobs.lever.co/rackspace/041d4851-56de-43a8-b6a2-f402abb10920,1,2,0,0,1,0.9999999,6.97E-07,1.04E-05,2.88E-07,1.46E-11,2.50E-06,1,0,0,0,0,0
4553,Abbott,Business Intelligence Executive - Abbott Rapid Diagnostics,2,HCM,2500,At least 2 years experience at the same level,https://www.vietnamworks.com/business-intelligence-executive-abbott-rapid-diagnostics-1668757-jv,1,2,1,0,0,0.00108672,0.00048061,0.004403055,0.003901105,0.99621785,0.016178682,0,0,0,0,1,0
5388,Amaris Consulting,Data Engineer,2,HCM,2500,2+ years of experience in relevant role,https://www.linkedin.com/jobs/view/data-engineer-at-amaris-consulting-3677643911,1,2,1,0,0,0.99999994,1.23E-06,1.63E-05,1.64E-05,7.74E-10,1.01E-06,1,0,0,0,0,0
